Post_ID,Timestamp,Platform,Content_Type,Category,Likes,Comments,Shares,Views,Saves,Follower_Count,Engagement_Rate_Provided,Hour_of_Day,Day_of_Week,Hashtag_Count,Content_Length,Sentiment,Influencer_Tier,Has_Media,Is_Verified,Engagement_Rate,Is_Outlier_Engagement,Like_Rate,Comment_Rate,Share_Rate,Save_Rate,Save_to_Share_Ratio,Comment_to_Like_Ratio,Month,Year
POST_00339,2024-05-09 08:02:00,Facebook,Video,Sports,4895,18,610,26757,653,214589,2.57,8,Thursday,26,592,Positive,Macro,True,False,23.0818103673805,False,18.294278132825056,0.06727211570803902,2.2797772545502113,2.440482864297193,1.0704918032786885,0.0036772216547497445,5,2024
POST_03683,2024-05-09 16:34:00,TikTok,Stitch,Lifestyle,8170,810,1180,124837,2243,22893,44.38,16,Thursday,17,382,Negative,Micro,True,False,9.935355703837805,False,6.54453407243045,0.648846095308282,0.9452325832886084,1.7967429528104646,1.9008474576271186,0.09914320685434516,5,2024
POST_04317,2024-05-09 16:42:00,LinkedIn,Article,Sports,18,141,83,7961,26,190184,0.13,16,Thursday,27,1767,Neutral,Macro,True,True,3.366411254867479,False,0.22610224846124857,1.7711342796131138,1.0425825901268684,0.326592136666248,0.3132530120481928,7.833333333333333,5,2024
POST_01424,2024-05-09 23:49:00,Instagram,Story,Fitness,2274,261,23,23425,505,195923,1.31,23,Thursday,23,904,Neutral,Macro,False,True,13.075773745997864,False,9.707577374599786,1.1141942369263607,0.09818569903948773,2.1558164354322304,21.956521739130434,0.11477572559366754,5,2024
POST_03887,2024-05-10 01:58:00,YouTube,Video,Business,2778,468,654,812406,424,162364,2.4,1,Friday,3,457,Neutral,Macro,True,False,0.5322461921748486,False,0.34194725297449796,0.057606664647971574,0.08050162111062695,0.05219065344175203,0.6483180428134556,0.16846652267818574,5,2024
POST_04311,2024-05-10 10:24:00,Twitter,Poll,Gaming,4454,166,761,9627,454,338606,1.59,10,Friday,4,205,Positive,Macro,True,False,60.610782175132435,True,46.265711021086524,1.7243170250337594,7.904850940064402,4.715903188947751,0.5965834428383706,0.037269869779973056,5,2024
POST_04517,2024-05-10 10:48:00,Facebook,Live,Entertainment,1263,349,105,28893,790,432926,0.4,10,Friday,10,134,Neutral,Macro,True,False,8.676842141695221,False,4.371301007164365,1.2079050288997335,0.3634098224483439,2.734226283182778,7.523809523809524,0.276326207442597,5,2024
POST_03720,2024-05-10 15:45:00,Twitter,Retweet,Education,721,294,1717,95147,165,310876,0.88,15,Friday,12,252,Neutral,Macro,True,False,3.044762315154445,False,0.7577748116073024,0.30899555424763786,1.8045760770176673,0.17341587228183758,0.09609784507862551,0.4077669902912621,5,2024
POST_02749,2024-05-10 16:06:00,TikTok,Duet,Travel,7270,112,1577,255714,2561,270746,3.31,16,Friday,22,139,Positive,Macro,True,False,4.505032966517281,False,2.8430199363351245,0.04379893161891801,0.6167045996699437,1.0015094988932949,1.6239695624603678,0.015405777166437413,5,2024
POST_01037,2024-05-10 23:14:00,Twitter,Thread,Health,2558,284,866,84796,304,463143,0.8,23,Friday,17,340,Neutral,Macro,False,False,4.731355252606255,False,3.0166517288551344,0.334921458559366,1.0212745884239822,0.35850747676777206,0.3510392609699769,0.11102423768569195,5,2024
POST_01506,2024-05-11 02:57:00,Twitter,Poll,Fitness,4925,31,1037,4034,174,274528,2.18,2,Saturday,7,1120,Positive,Macro,True,False,152.8755577590481,True,122.0872583044125,0.7684680218145761,25.706494794248886,4.313336638572137,0.1677917068466731,0.006294416243654823,5,2024
POST_01893,2024-05-11 03:24:00,TikTok,Duet,Sports,5480,994,4525,63770,1743,42793,25.7,3,Saturday,28,316,Positive,Micro,False,False,19.98118237415713,False,8.593382468245256,1.5587266739846322,7.09581307824996,2.7332601536772776,0.38519337016574584,0.1813868613138686,5,2024
POST_04024,2024-05-11 09:47:00,TikTok,Duet,Education,24676,176,3274,485196,2995,109593,25.66,9,Saturday,16,142,Positive,Macro,True,False,6.414108937419105,False,5.085779767351751,0.03627400061006274,0.6747788522576443,0.6172763171996472,0.9147831398900428,0.007132436375425514,5,2024
POST_03303,2024-05-11 11:22:00,Facebook,Story,Gaming,7272,216,370,20801,660,115598,6.8,11,Saturday,14,550,Positive,Macro,False,False,40.949954329118796,False,34.959857699149076,1.0384116148262104,1.7787606365078603,3.172924378635643,1.7837837837837838,0.0297029702970297,5,2024
POST_00835,2024-05-11 17:40:00,Facebook,Story,Sports,3895,174,16,21173,340,467422,0.87,17,Saturday,9,1007,Positive,Macro,True,False,20.899258489585794,False,18.39607046710433,0.8218013507769328,0.07556794030132716,1.605818731403202,21.25,0.04467265725288832,5,2024
POST_04394,2024-05-11 18:13:00,Instagram,Carousel,Entertainment,4052,217,6,41578,865,179439,2.38,18,Saturday,3,1833,Positive,Macro,True,False,12.362306989273174,False,9.745538505940642,0.5219106258117273,0.014430708547789696,2.0804271489730146,144.16666666666666,0.053553800592300096,5,2024
POST_03619,2024-05-12 05:12:00,TikTok,Stitch,Lifestyle,10034,484,4036,81086,580,186045,7.82,5,Sunday,3,472,Neutral,Macro,True,True,18.664134375847865,False,12.374515946032608,0.5968971215746245,4.977431369163604,0.7152899390770293,0.14370664023785926,0.04823599760813235,5,2024
POST_02394,2024-05-12 05:55:00,Instagram,Story,Entertainment,3647,359,110,34197,410,489595,0.84,5,Sunday,25,439,Positive,Macro,False,False,13.235079100505892,False,10.664678188145158,1.0497996900312894,0.3216656431850747,1.1989355791443694,3.727272727272727,0.09843707156567041,5,2024
POST_04583,2024-05-12 09:02:00,TikTok,Stitch,Sports,20836,209,4725,112623,1445,213011,12.1,9,Sunday,1,128,Positive,Macro,True,False,24.164691048897648,False,18.500661498983334,0.1855748825728315,4.195413015103487,1.2830416522379975,0.3058201058201058,0.010030716068343251,5,2024
POST_00837,2024-05-12 13:32:00,YouTube,Community Post,Lifestyle,6705,835,1222,87120,2741,187704,4.67,13,Sunday,28,951,Neutral,Macro,True,False,13.203627180899908,False,7.696280991735536,0.9584481175390267,1.4026629935720845,3.1462350780532597,2.2430441898527005,0.12453392990305742,5,2024
POST_02651,2024-05-12 19:36:00,Instagram,Photo,Fashion,6082,294,237,12054,48,439089,1.51,19,Sunday,19,1243,Neutral,Macro,True,False,55.259664841546375,False,50.45628007300481,2.4390243902439024,1.9661523145843702,0.3982080637132902,0.20253164556962025,0.048339362051956596,5,2024
POST_00688,2024-05-12 19:45:00,Twitter,Tweet,Food,1466,28,946,65289,293,95247,2.56,19,Sunday,16,823,Positive,Mid-tier,True,False,4.1860037678628865,False,2.2454012161313543,0.042886244237160934,1.44894239458408,0.4487739129102912,0.3097251585623679,0.019099590723055934,5,2024
POST_04757,2024-05-12 22:43:00,Instagram,Story,Fashion,238,340,190,21330,590,168975,0.45,22,Sunday,0,762,Neutral,Macro,True,False,6.366619784341303,False,1.115799343647445,1.5939990623534925,0.8907641819034223,2.766057196436943,3.1052631578947367,1.4285714285714286,5,2024
POST_03958,2024-05-13 06:12:00,Twitter,Poll,Sports,943,273,1518,1835,450,369081,0.74,6,Monday,10,1995,Positive,Macro,True,True,173.5149863760218,True,51.38964577656676,14.877384196185286,82.72479564032697,24.52316076294278,0.2964426877470356,0.28950159066808057,5,2024
POST_04560,2024-05-13 10:23:00,YouTube,Video,Lifestyle,7166,952,747,875819,2934,159814,5.55,10,Monday,4,162,Positive,Macro,False,True,1.3471961672446018,False,0.8182055881409287,0.10869825843010943,0.08529159563791149,0.33500072503565237,3.927710843373494,0.13284956740161877,5,2024
POST_01550,2024-05-13 10:45:00,Facebook,Video,Fashion,2351,179,268,58120,286,372943,0.75,10,Monday,16,61,Positive,Macro,True,False,5.306262904335856,False,4.045079146593256,0.3079834824501032,0.46111493461803166,0.4920853406744666,1.0671641791044777,0.07613781369629945,5,2024
POST_04907,2024-05-13 14:40:00,YouTube,Live,Sports,8472,456,1375,254380,2324,454425,2.27,14,Monday,9,405,Positive,Macro,True,True,4.963833634719711,False,3.3304505071153394,0.17925937573708625,0.5405299158738895,0.9135938359933957,1.6901818181818182,0.053824362606232294,5,2024
POST_03711,2024-05-13 15:13:00,Instagram,Carousel,Lifestyle,1894,273,132,37612,457,440143,0.52,15,Monday,6,1293,Positive,Macro,True,False,7.327448686589387,False,5.035626927576305,0.72583218121876,0.35095182388599383,1.2150377539083272,3.462121212121212,0.14413938753959873,5,2024
POST_01832,2024-05-13 15:58:00,Facebook,Live,Fashion,5559,259,914,64274,72,405761,1.66,15,Monday,20,218,Neutral,Macro,True,True,10.585928991505119,False,8.648909356816132,0.40296231757786977,1.4220369045025982,0.11202041260851978,0.0787746170678337,0.046591113509624034,5,2024
POST_00160,2024-05-13 20:16:00,LinkedIn,Document,Fashion,1070,86,14,22186,149,380564,0.31,20,Monday,14,1144,Negative,Macro,True,False,5.945190660777067,False,4.822861263860092,0.38763183989903544,0.0631028576579825,0.6715946993599567,10.642857142857142,0.08037383177570094,5,2024
POST_03202,2024-05-14 00:30:00,Facebook,Video,Fitness,5426,373,317,40682,102,277192,2.21,0,Tuesday,20,132,Positive,Macro,True,False,15.284400963571112,False,13.337594021926158,0.9168674106484441,0.7792143945725383,0.25072513642397126,0.3217665615141956,0.0687430888315518,5,2024
POST_00495,2024-05-14 02:58:00,Facebook,Live,Fashion,7310,170,869,69660,448,342664,2.44,2,Tuesday,22,472,Positive,Macro,True,False,12.628481194372668,False,10.493827160493826,0.24404249210450762,1.2474877978753949,0.6431237438989377,0.5155350978135789,0.023255813953488372,5,2024
POST_02551,2024-05-14 05:01:00,Twitter,Retweet,Food,3695,151,1262,99200,341,393625,1.3,5,Tuesday,15,277,Neutral,Macro,True,False,5.492943548387097,False,3.724798387096774,0.15221774193548387,1.2721774193548387,0.34375,0.27020602218700474,0.0408660351826793,5,2024
POST_02611,2024-05-14 06:00:00,TikTok,Video,Travel,45035,1438,2371,324367,2945,137345,35.56,6,Tuesday,20,221,Negative,Macro,True,False,15.966174117589027,False,13.88396476830257,0.4433249991521949,0.7309621508969778,0.9079221992372837,1.242091944327288,0.0319307205506828,5,2024
POST_04770,2024-05-14 10:18:00,Twitter,Tweet,Sports,3058,195,847,27065,345,238555,1.72,10,Tuesday,9,490,Positive,Macro,True,False,16.42342508775171,False,11.298725290966193,0.7204877147607611,3.129503048217255,1.2747090338075004,0.40731995277449823,0.06376716808371484,5,2024
POST_04346,2024-05-14 10:48:00,Twitter,Thread,Sports,2758,51,1841,97342,37,121618,3.82,10,Tuesday,9,139,Positive,Macro,False,False,4.81498222760987,False,2.8333093628649504,0.05239259517988125,1.8912699554149288,0.03801031415010992,0.020097772949483977,0.01849166062364032,5,2024
POST_03528,2024-05-14 11:42:00,TikTok,Duet,Entertainment,14830,1070,3342,48654,2360,403502,4.77,11,Tuesday,17,362,Negative,Macro,True,True,44.39922719611954,False,30.4805360299256,2.199202532165906,6.868911086447158,4.850577547580878,0.706163973668462,0.07215104517869184,5,2024
POST_00136,2024-05-14 21:41:00,Twitter,Thread,Sports,1304,74,690,70863,274,363807,0.57,21,Tuesday,18,1903,Neutral,Macro,True,False,3.30496874250314,False,1.8401704697797159,0.10442685181265257,0.9737098344693282,0.3866615864414434,0.39710144927536234,0.05674846625766871,5,2024
POST_02701,2024-05-15 06:46:00,Facebook,Post,Sports,1736,75,151,41075,324,107195,1.83,6,Wednesday,16,770,Positive,Macro,True,False,5.565429093122337,False,4.226415094339623,0.18259281801582472,0.3676202069385271,0.7888009738283628,2.1456953642384105,0.043202764976958526,5,2024
POST_01326,2024-05-15 07:09:00,Twitter,Poll,Food,627,15,629,84220,412,275215,0.46,7,Wednesday,22,1105,Neutral,Macro,True,False,1.9983376870102112,False,0.7444787461410591,0.017810496319164097,0.7468534789836143,0.4891949655663738,0.6550079491255962,0.023923444976076555,5,2024
POST_02469,2024-05-15 10:05:00,Facebook,Post,Gaming,7594,212,478,62904,691,339881,2.44,10,Wednesday,19,1839,Positive,Macro,True,False,14.267773114587307,False,12.072364237568358,0.33702149306880325,0.7598880834287167,1.0984993005214294,1.4456066945606694,0.027916776402422964,5,2024
POST_01366,2024-05-15 15:04:00,Instagram,Story,Health,5479,367,247,30008,679,123271,4.94,15,Wednesday,25,716,Positive,Macro,True,True,22.567315382564647,False,18.258464409490802,1.2230071980805117,0.8231138363103173,2.2627299386830177,2.748987854251012,0.06698302609965322,5,2024
POST_03086,2024-05-15 15:22:00,LinkedIn,Poll,Travel,1182,28,369,4611,180,452595,0.35,15,Wednesday,13,1536,Positive,Macro,False,True,38.14790717848623,False,25.634352635003253,0.6072435480373021,8.002602472348732,3.903708523096942,0.4878048780487805,0.023688663282571912,5,2024
POST_00498,2024-05-15 17:56:00,Instagram,Reel,Food,5330,165,129,38538,453,244556,2.3,17,Wednesday,8,385,Neutral,Macro,True,False,15.768851523171934,False,13.83050495614718,0.4281488401058695,0.33473454771913436,1.175463179199751,3.511627906976744,0.03095684803001876,5,2024
POST_01697,2024-05-15 20:11:00,Instagram,Reel,Health,7971,36,264,49350,80,308567,2.68,20,Wednesday,9,585,Neutral,Macro,True,False,16.921985815602834,False,16.151975683890576,0.0729483282674772,0.5349544072948328,0.16210739614994932,0.30303030303030304,0.004516371847948814,5,2024
POST_03426,2024-05-16 08:11:00,Facebook,Story,Business,1656,19,641,69667,362,211144,1.1,8,Thursday,20,1462,Neutral,Macro,True,False,3.8440007464079122,False,2.37702211951139,0.02727259678183358,0.9200912914292276,0.5196147386854608,0.5647425897035881,0.011473429951690822,5,2024
POST_04511,2024-05-16 12:26:00,Instagram,Reel,Gaming,9513,170,146,38898,552,235917,4.17,12,Thursday,16,360,Neutral,Macro,True,False,26.68774744202787,False,24.456270245256825,0.43704046480538844,0.3753406344799219,1.4190960974857318,3.780821917808219,0.017870282770945024,5,2024
POST_04609,2024-05-16 13:57:00,YouTube,Community Post,Business,13129,146,1842,923793,4128,174247,8.68,13,Thursday,13,142,Positive,Macro,False,False,2.0832589118990943,False,1.4212058329084545,0.015804406398403106,0.19939531908122274,0.44685335351101385,2.241042345276873,0.011120420443293472,5,2024
POST_00233,2024-05-16 14:42:00,Facebook,Post,Business,473,354,759,28980,671,62923,2.52,14,Thursday,14,1324,Neutral,Mid-tier,True,True,7.788129744651484,False,1.6321601104209797,1.2215320910973084,2.619047619047619,2.315389924085576,0.8840579710144928,0.7484143763213531,5,2024
POST_04479,2024-05-16 16:22:00,Facebook,Video,Lifestyle,4369,315,80,76837,238,130705,3.64,16,Thursday,10,372,Positive,Macro,True,False,6.509884560823561,False,5.686062704165962,0.40995874383435066,0.10411650637062873,0.3097466064526205,2.975,0.07209887846189059,5,2024
POST_02799,2024-05-17 00:04:00,YouTube,Short,Fashion,10569,28,961,412344,2059,193993,5.96,0,Friday,27,93,Neutral,Macro,True,False,3.302339793958443,False,2.563151155346022,0.0067904468114001896,0.2330578352055565,0.49934035659546394,2.142559833506764,0.0026492572618033875,5,2024
POST_04238,2024-05-17 06:31:00,TikTok,Video,Entertainment,46981,1648,1672,285395,2919,311889,16.13,6,Friday,0,237,Neutral,Macro,True,False,18.647838960037845,False,16.461746001156293,0.5774452951172936,0.5858546926190017,1.0227929711452548,1.7458133971291867,0.035078010259466594,5,2024
POST_00150,2024-05-17 08:07:00,Twitter,Retweet,Entertainment,1466,25,1754,23597,372,203833,1.59,8,Friday,17,1450,Neutral,Macro,True,False,15.32821968894351,False,6.212654150951392,0.1059456710598805,7.433148281561215,1.5764715853710216,0.2120866590649943,0.017053206002728513,5,2024
POST_00886,2024-05-17 08:46:00,Instagram,Carousel,Health,3046,400,277,48040,713,399621,0.93,8,Friday,10,1594,Positive,Macro,True,False,9.233971690258118,False,6.340549542048294,0.832639467110741,0.5766028309741882,1.484179850124896,2.5740072202166067,0.1313197636244255,5,2024
POST_01887,2024-05-17 15:00:00,Instagram,Carousel,Lifestyle,5739,263,163,6944,315,258681,2.38,15,Friday,28,667,Positive,Macro,True,False,93.31797235023042,True,82.64688940092167,3.787442396313364,2.3473502304147464,4.536290322580645,1.9325153374233128,0.0458267990939188,5,2024
POST_00975,2024-05-17 16:29:00,Instagram,Reel,Entertainment,8519,324,22,23924,506,75943,11.67,16,Friday,20,382,Positive,Mid-tier,True,True,39.169871258986795,False,35.60859388062197,1.3542885805049323,0.0919578665774954,2.1150309312823943,23.0,0.03803263293813828,5,2024
POST_00767,2024-05-18 02:45:00,TikTok,Duet,Education,18648,977,211,253595,2715,343601,5.77,2,Saturday,15,469,Neutral,Macro,True,False,8.8925254835466,False,7.35345728425245,0.3852599617500345,0.08320353319268912,1.0706047043514264,12.867298578199053,0.05239167739167739,5,2024
POST_01200,2024-05-18 09:00:00,Instagram,Carousel,Fashion,1409,285,5,32144,136,235732,0.72,9,Saturday,17,231,Positive,Macro,False,False,5.708685913389746,False,4.383399701343952,0.8866351418616226,0.015555002488800398,0.42309606769537084,27.2,0.20227111426543648,5,2024
POST_02590,2024-05-18 12:26:00,LinkedIn,Post,Sports,1266,111,417,23961,236,52878,3.39,12,Saturday,27,1240,Positive,Mid-tier,True,False,8.472100496640374,False,5.2835858269688245,0.46325278577688744,1.7403280330537123,0.98493385084095,0.565947242206235,0.08767772511848342,5,2024
POST_02475,2024-05-18 15:35:00,Facebook,Post,Fashion,3963,151,772,11651,574,116965,4.18,15,Saturday,28,479,Positive,Macro,True,False,46.86293022058192,False,34.014247704059734,1.2960260921809286,6.626040683203159,4.926615741138099,0.7435233160621761,0.03810244764067625,5,2024
POST_01675,2024-05-18 16:56:00,TikTok,Video,Entertainment,6768,1018,23,480313,795,238116,3.28,16,Saturday,25,241,Positive,Macro,True,False,1.7913319023220273,False,1.409081161659168,0.2119451274481432,0.0047885441368441,0.16551706907787214,34.56521739130435,0.15041371158392436,5,2024
POST_01029,2024-05-18 20:46:00,Twitter,Thread,Fitness,4846,258,189,11384,182,423887,1.25,20,Saturday,5,857,Positive,Macro,True,False,48.09381588193957,False,42.568517217146876,2.2663387210119468,1.6602248770203794,1.5987350667603655,0.9629629629629629,0.05323978539001238,5,2024
POST_02802,2024-05-19 02:08:00,YouTube,Community Post,Technology,13333,923,1503,633230,3636,432910,3.64,2,Sunday,20,1270,Positive,Macro,True,False,3.0628681521721965,False,2.1055540640841404,0.14576062410182716,0.2373545157367781,0.5741989482494513,2.4191616766467066,0.0692267306682667,5,2024
POST_00423,2024-05-19 02:17:00,Instagram,Carousel,Sports,8788,18,196,36645,343,126662,7.11,2,Sunday,0,136,Negative,Macro,True,False,25.501432664756447,False,23.981443580297448,0.04911993450675398,0.5348615090735435,0.9360076408787011,1.75,0.002048247610377788,5,2024
POST_01292,2024-05-19 06:52:00,Instagram,Story,Sports,6523,223,209,34961,854,8497,81.85,6,Sunday,13,1219,Positive,Nano,True,False,22.336317611052316,False,18.657933125482682,0.6378536083063986,0.5978089871571179,2.4427218901061183,4.086124401913875,0.03418672390004599,5,2024
POST_02321,2024-05-19 09:07:00,YouTube,Live,Entertainment,6659,843,1610,8131,1332,349145,2.61,9,Sunday,0,510,Positive,Macro,True,False,128.44668552453572,True,81.89644570163571,10.367728446685524,19.800762513835938,16.38174886237855,0.8273291925465839,0.12659558492266107,5,2024
POST_01205,2024-05-19 09:20:00,Facebook,Live,Gaming,1268,219,400,32752,508,128768,1.47,9,Sunday,7,513,Neutral,Macro,True,True,7.312530532486567,False,3.8715192965315093,0.6686614557889594,1.2212994626282363,1.5510503175378603,1.27,0.17271293375394323,5,2024
POST_04091,2024-05-19 10:42:00,LinkedIn,Post,Education,1413,25,226,26253,284,337015,0.49,10,Sunday,27,1004,Neutral,Macro,True,False,7.420104369024492,False,5.382242029482344,0.09522721212813774,0.8608539976383651,1.0817811297756446,1.2566371681415929,0.017692852087756547,5,2024
POST_02304,2024-05-19 11:18:00,Twitter,Poll,Food,269,294,1229,9727,465,465993,0.38,11,Sunday,14,1311,Positive,Macro,True,False,23.20345430245708,False,2.7654980980775163,3.0225146499434565,12.63493368972962,4.780507864706487,0.37835638730675347,1.0929368029739777,5,2024
POST_02673,2024-05-19 15:09:00,LinkedIn,Poll,Food,190,5,198,21026,44,15474,2.54,15,Sunday,19,1987,Negative,Micro,True,False,2.0783791496242747,False,0.9036431085322933,0.023780081803481404,0.9416912394178636,0.20926471987063633,0.2222222222222222,0.02631578947368421,5,2024
POST_04467,2024-05-19 15:31:00,Instagram,Reel,Health,1067,410,182,10760,684,138665,1.2,15,Sunday,13,337,Neutral,Macro,True,False,21.775092936802974,False,9.916356877323421,3.8104089219330852,1.691449814126394,6.356877323420074,3.758241758241758,0.38425492033739456,5,2024
POST_04298,2024-05-19 17:40:00,Instagram,Carousel,Business,3976,413,273,33490,596,426722,1.09,17,Sunday,19,78,Positive,Macro,True,True,15.700209017617201,False,11.872200656912511,1.2332039414750673,0.8151687070767393,1.7796357121528814,2.183150183150183,0.10387323943661972,5,2024
POST_02003,2024-05-19 23:25:00,YouTube,Short,Education,611,473,50,428463,4486,463297,0.24,23,Sunday,6,264,Neutral,Macro,False,False,1.3116651846250433,False,0.14260274516119245,0.11039459649958105,0.01166961908029398,1.046998223883976,89.72,0.7741407528641571,5,2024
POST_00960,2024-05-20 00:35:00,LinkedIn,Document,Travel,1510,29,331,10771,91,395969,0.47,0,Monday,22,1119,Positive,Macro,True,True,18.206294680159687,False,14.019125429393743,0.26924148175656853,3.0730665676353173,0.84486120137406,0.27492447129909364,0.019205298013245033,5,2024
POST_02530,2024-05-20 02:46:00,YouTube,Community Post,Entertainment,6931,655,1655,81868,4412,373077,2.48,2,Monday,20,559,Neutral,Macro,True,False,16.676845653979576,False,8.466067327893683,0.8000684027947428,2.0215468803439682,5.3891630429471835,2.6658610271903322,0.09450295772615784,5,2024
POST_00953,2024-05-20 03:39:00,Instagram,Reel,Education,8872,172,190,24503,260,355567,2.6,3,Monday,7,72,Neutral,Macro,True,False,38.74627596620822,False,36.207811288413666,0.7019548626698772,0.7754152552748643,1.0610945598498143,1.368421052631579,0.0193868349864743,5,2024
POST_02561,2024-05-20 05:12:00,TikTok,Stitch,Travel,5236,603,1057,261080,253,422708,1.63,5,Monday,14,18,Negative,Macro,True,False,2.738241152137276,False,2.00551555078903,0.2309636892906389,0.40485674888922935,0.09690516316837751,0.23935666982024598,0.11516424751718869,5,2024
POST_02961,2024-05-20 10:53:00,Instagram,Photo,Lifestyle,7193,54,281,22987,763,69631,10.81,10,Monday,0,1064,Negative,Mid-tier,True,False,36.06821246791665,False,31.291599599773782,0.23491538695784575,1.2224300691695307,3.319267412015487,2.715302491103203,0.007507298762685945,5,2024
POST_01520,2024-05-20 13:12:00,YouTube,Community Post,Fitness,7011,936,1669,848116,816,442982,2.17,13,Monday,2,1533,Neutral,Macro,True,True,1.2300204217347626,False,0.8266557876516891,0.11036226176607918,0.19678911846964328,0.09621325384735106,0.4889155182744158,0.13350449293966624,5,2024
POST_04350,2024-05-20 14:44:00,Facebook,Post,Health,2570,238,499,57975,395,130718,2.53,14,Monday,25,789,Positive,Macro,True,True,6.385510996119017,False,4.432945235015093,0.41052177662785677,0.8607158257869771,0.6813281586890901,0.7915831663326653,0.09260700389105059,5,2024
POST_03192,2024-05-20 16:18:00,YouTube,Community Post,Gaming,2550,750,207,785642,1732,388827,0.9,16,Monday,8,619,Positive,Macro,True,True,0.6668431677532515,False,0.3245753154744782,0.09546332808072888,0.02634787855028117,0.22045664564776324,8.367149758454106,0.29411764705882354,5,2024
POST_00805,2024-05-20 16:23:00,Twitter,Tweet,Travel,2433,10,1487,93758,374,233014,1.69,16,Monday,4,826,Neutral,Macro,False,False,4.590541607116193,False,2.5949785618293904,0.010665756522110112,1.5859979948377738,0.39889929392691825,0.25151311365164764,0.004110152075626798,5,2024
POST_00491,2024-05-20 20:06:00,Facebook,Story,Sports,2016,252,573,79453,603,387226,0.73,20,Monday,24,211,Positive,Macro,True,True,4.334638087926195,False,2.537349124639724,0.3171686405799655,0.7211810756044453,0.7589392471020603,1.0523560209424083,0.125,5,2024
POST_01420,2024-05-20 22:00:00,YouTube,Community Post,Food,7657,693,1331,599422,3399,93892,10.31,22,Monday,2,446,Positive,Mid-tier,True,False,2.1821020916816534,False,1.2773972259943744,0.11561137228863806,0.2220472388400826,0.5670462545585581,2.553719008264463,0.09050541987723651,5,2024
POST_00900,2024-05-20 22:21:00,Instagram,Reel,Fashion,2857,299,159,8072,10,89854,3.69,22,Monday,21,365,Positive,Mid-tier,True,False,41.19177403369673,False,35.39395441030723,3.7041625371655105,1.9697720515361745,0.1238850346878097,0.06289308176100629,0.10465523276163809,5,2024
POST_04704,2024-05-21 03:44:00,Facebook,Story,Lifestyle,1452,7,986,29901,530,43816,5.58,3,Tuesday,15,1316,Positive,Micro,True,False,9.94950001672185,False,4.856024882110966,0.023410588274639644,3.29754857697067,1.772515969365573,0.537525354969574,0.0048209366391184574,5,2024
POST_03647,2024-05-21 03:54:00,Facebook,Video,Fashion,4590,24,506,76392,723,246009,2.08,3,Tuesday,2,219,Neutral,Macro,False,False,7.648706670855587,False,6.008482563619228,0.031416902293433864,0.6623730233532307,0.9464341815896952,1.4288537549407114,0.00522875816993464,5,2024
POST_00246,2024-05-21 04:14:00,YouTube,Live,Entertainment,11330,72,142,666275,2986,343628,3.36,4,Tuesday,6,51,Positive,Macro,True,False,2.180781208960264,False,1.7004990431878728,0.010806348729878804,0.02131252110614986,0.4481632959363626,21.028169014084508,0.006354810238305384,5,2024
POST_04941,2024-05-21 07:05:00,Twitter,Thread,Sports,2061,116,1365,76283,182,125217,2.83,7,Tuesday,29,1358,Neutral,Macro,True,False,4.881821637848538,False,2.7017815240617176,0.1520653356580103,1.7893895101136557,0.2385852680151541,0.13333333333333333,0.056283357593401265,5,2024
POST_03744,2024-05-21 16:40:00,Instagram,Photo,Food,811,175,108,20610,529,479650,0.23,16,Tuesday,21,1154,Positive,Macro,True,False,7.874818049490538,False,3.93498301795245,0.8491023774866568,0.5240174672489083,2.566715186802523,4.898148148148148,0.2157829839704069,5,2024
POST_02147,2024-05-21 21:07:00,Facebook,Story,Business,7540,331,10,66529,749,175928,4.48,21,Tuesday,6,1215,Positive,Macro,False,True,12.971786739617311,False,11.333403478182447,0.49752739406875196,0.015031039095732689,1.1258248282703782,74.9,0.043899204244031834,5,2024
POST_01816,2024-05-21 21:41:00,YouTube,Community Post,Business,18279,497,1712,247150,674,52984,38.67,21,Tuesday,29,364,Positive,Mid-tier,False,True,8.56241149099737,False,7.3959134129071415,0.20109245397531864,0.6926967428687032,0.27270888124620674,0.39369158878504673,0.027189671207396467,5,2024
POST_03046,2024-05-21 22:25:00,LinkedIn,Article,Fitness,1486,90,200,26132,93,387982,0.46,22,Tuesday,26,1993,Positive,Macro,True,False,7.152150619929588,False,5.68651461809276,0.34440532680238783,0.765345170671973,0.35588550436246746,0.465,0.06056527590847914,5,2024
POST_04266,2024-05-22 00:38:00,Twitter,Poll,Sports,1736,134,932,73364,316,402702,0.7,0,Wednesday,7,1008,Positive,Macro,False,False,4.250040891990622,False,2.3662831906657216,0.18265089144539556,1.2703778419933482,0.4307289678861567,0.33905579399141633,0.0771889400921659,5,2024
POST_04032,2024-05-22 04:21:00,Twitter,Poll,Health,2904,37,254,42620,444,418550,0.76,4,Wednesday,17,1345,Positive,Macro,True,False,8.53824495541999,False,6.81370248709526,0.08681370248709526,0.5959643359924918,1.041764429845143,1.7480314960629921,0.012741046831955923,5,2024
POST_01316,2024-05-22 06:52:00,Facebook,Post,Health,3144,133,220,2429,527,46424,7.53,6,Wednesday,19,152,Negative,Micro,True,False,165.66488266776452,True,129.4359818855496,5.475504322766571,9.057225195553725,21.696171263894605,2.3954545454545455,0.0423027989821883,5,2024
